"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs alt","ARs alt Unit","ARs","ARs Unit","PRIs","PRIs Unit","RI","RI Unit","an","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Fats","Eicosapentaenoic acid, Docosahexaenoic acid (EPA, DHA)","Eicosapentaensäure (EPA) und Docosahexaensäure (DHA)",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"(+) 100–200","mg/Tag EPA",,,"NA",,"NA",,"NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2012.2815","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","Für schwangere und stillende Weiblich ist der Wert zur AI nicht schwangerer, nicht stillender Weiblich zu addieren.",,,"ND",,"Scientific Opinion on the Tolerable Upper Intake Level of eicosapentaenoic","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2815","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Gesättigte Fettsäuren (SFA)",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Gesättigte Fettsäuren (SFA)",,"Kinder","Kinder","1","1","1","y","1 Jahr","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Gesättigte Fettsäuren (SFA)",,"Kinder","Kinder","2","3","2–3","y","2-3 Jahre","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Gesättigte Fettsäuren (SFA)",,"Kinder","Kinder","4","17","4–17","y","4-17 Jahre","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Gesättigte Fettsäuren (SFA)",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Gesättigte Fettsäuren (SFA)",,"Schwangere","Schwangere","18","60","18-60","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Gesättigte Fettsäuren (SFA)",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Linolsäure (LA)",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","1","Männlich/Weiblich",,,,,"4","E%",,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: percentage of energy intake (prozentualer Anteil der Energieaufnahme)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Linolsäure (LA)",,"Kinder","Kinder","1","1","1","y","1 Jahr","1","1","Männlich/Weiblich",,,,,"4","E%",,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: percentage of energy intake (prozentualer Anteil der Energieaufnahme)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Linolsäure (LA)",,"Kinder","Kinder","2","3","2–3","y","2-3 Jahre","1","1","Männlich/Weiblich",,,,,"4","E%",,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: percentage of energy intake (prozentualer Anteil der Energieaufnahme)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Linolsäure (LA)",,"Kinder","Kinder","4","17","4–17","y","4-17 Jahre","1","1","Männlich/Weiblich",,,,,"4","E%",,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: percentage of energy intake (prozentualer Anteil der Energieaufnahme)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Linolsäure (LA)",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"4","E%",,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: percentage of energy intake (prozentualer Anteil der Energieaufnahme)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Linolsäure (LA)",,"Schwangere","Schwangere","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"4","E%",,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: percentage of energy intake (prozentualer Anteil der Energieaufnahme)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Linolsäure (LA)",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"4","E%",,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: percentage of energy intake (prozentualer Anteil der Energieaufnahme)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Trans-fatty acids (TFA)","Trans-Fettsäuren (TFA)",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Trans-fatty acids (TFA)","Trans-Fettsäuren (TFA)",,"Kinder","Kinder","1","1","1","y","1 Jahr","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Trans-fatty acids (TFA)","Trans-Fettsäuren (TFA)",,"Kinder","Kinder","2","3","2–3","y","2-3 Jahre","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Trans-fatty acids (TFA)","Trans-Fettsäuren (TFA)",,"Kinder","Kinder","4","17","4–17","y","4-17 Jahre","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Trans-fatty acids (TFA)","Trans-Fettsäuren (TFA)",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Trans-fatty acids (TFA)","Trans-Fettsäuren (TFA)",,"Schwangere","Schwangere","18","60","18-60","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Trans-fatty acids (TFA)","Trans-Fettsäuren (TFA)",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"ALAP",,,,"NA",,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","ALAP: as low as possible (so niedrig wie möglich)",,,"ND",,"Scientific Opinion on Dietary ReEisenence Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trJahre fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Protein","Protein","Proteine",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","0","Männlich",,,,,"NA",,,,"1,12","g/kg Körpergewicht (KG) pro Tag","1,31","g/kg Körpergewicht (KG) pro Tag","NA",,,,"Scientific Opinion on Dietary Reference Values for protein",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2557","ARs bzw. PRIs sind mit dem Referenzkörpergewicht zu multiplizieren, um Werte in g/Tag zu berechnen.",,,"NA",,,,"NA",
"Protein","Protein","Proteine",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","0","1","Weiblich",,,,,"NA",,,,"1,12","g/kg Körpergewicht (KG) pro Tag","1,31","g/kg Körpergewicht (KG) pro Tag","NA",,,,"Scientific Opinion on Dietary Reference Values for protein",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2557","ARs bzw. PRIs sind mit dem Referenzkörpergewicht zu multiplizieren, um Werte in g/Tag zu berechnen.",,,"NA",,,,"NA",
"Protein","Protein","Proteine",,"Kinder","Kinder","1","1","1","y","12-17 Monate","1","0","Männlich",,,,,"NA",,,,"0,95","g/kg Körpergewicht (KG) pro Tag","1,14","g/kg Körpergewicht (KG) pro Tag","NA",,,,"Scientific Opinion on Dietary Reference Values for protein",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2557","ARs bzw. PRIs sind mit dem Referenzkörpergewicht zu multiplizieren, um Werte in g/Tag zu berechnen.",,,"NA",,,,"NA",
